cell_id,cell_cycle_state,new_cell_cycle_state,checked,corrected
SA928-A90553C-R59-C10,G1,G1,False,False
SA928-A90553C-R59-C11,G1,G1,False,False
SA928-A90553C-R59-C13,G1,G1,False,False
SA928-A90553C-R59-C14,G1,G1,False,False
SA928-A90553C-R59-C15,G1,G1,False,False
SA928-A90553C-R59-C16,G1,G1,False,False
SA928-A90553C-R59-C17,G1,G1,False,False
SA928-A90553C-R59-C19,G1,G1,False,False
SA928-A90553C-R59-C20,G2,G2,False,False
SA928-A90553C-R59-C21,G2,G2,False,False
SA928-A90553C-R59-C22,G2,G2,False,False
SA928-A90553C-R59-C24,G2,G2,False,False
SA928-A90553C-R59-C26,G2,G2,False,False
SA928-A90553C-R59-C27,G2,G2,False,False
SA928-A90553C-R59-C30,G2,G2,False,False
SA928-A90553C-R59-C31,G2,G2,False,False
SA928-A90553C-R59-C33,G2,S,True,True
SA928-A90553C-R59-C35,G2,G2,False,False
SA928-A90553C-R59-C37,G1,G1,False,False
SA928-A90553C-R59-C39,S,S,False,False
SA928-A90553C-R59-C40,S,S,False,False
SA928-A90553C-R59-C41,S,S,False,False
SA928-A90553C-R59-C43,S,S,False,False
SA928-A90553C-R59-C44,S,S,False,False
SA928-A90553C-R59-C47,S,S,False,False
SA928-A90553C-R59-C48,S,S,False,False
SA928-A90553C-R59-C49,S,S,False,False
SA928-A90553C-R59-C51,S,G2,True,True
SA928-A90553C-R59-C54,S,S,False,False
SA928-A90553C-R60-C03,G1,G1,False,False
SA928-A90553C-R60-C05,G1,G1,False,False
SA928-A90553C-R60-C06,G1,G1,False,False
SA928-A90553C-R60-C08,G1,G1,False,False
SA928-A90553C-R60-C09,G1,G1,False,False
SA928-A90553C-R60-C11,G1,G1,False,False
SA928-A90553C-R60-C12,G1,G1,False,False
SA928-A90553C-R60-C16,G1,G1,False,False
SA928-A90553C-R60-C17,G1,G1,False,False
SA928-A90553C-R60-C21,G2,G2,False,False
SA928-A90553C-R60-C22,G2,G2,False,False
SA928-A90553C-R60-C23,G2,G2,False,False
SA928-A90553C-R60-C26,G2,G2,False,False
SA928-A90553C-R60-C27,G2,G2,False,False
SA928-A90553C-R60-C28,G2,G2,False,False
SA928-A90553C-R60-C30,G2,G2,False,False
SA928-A90553C-R60-C31,G2,G2,False,False
SA928-A90553C-R60-C32,G2,G2,False,False
SA928-A90553C-R60-C35,G2,G2,False,False
SA928-A90553C-R60-C39,S,S,False,False
SA928-A90553C-R60-C42,S,S,False,False
SA928-A90553C-R60-C45,S,S,False,False
SA928-A90553C-R60-C46,S,S,False,False
SA928-A90553C-R60-C47,S,S,False,False
SA928-A90553C-R60-C49,S,S,False,False
SA928-A90553C-R60-C52,S,S,False,False
SA928-A90553C-R61-C03,G1,G1,False,False
SA928-A90553C-R61-C06,G1,G1,False,False
SA928-A90553C-R61-C07,G1,G1,False,False
SA928-A90553C-R61-C09,G1,G1,False,False
SA928-A90553C-R61-C10,G1,G1,False,False
SA928-A90553C-R61-C11,G1,G1,False,False
SA928-A90553C-R61-C13,G1,G1,False,False
SA928-A90553C-R61-C14,G1,G1,False,False
SA928-A90553C-R61-C15,G1,G1,False,False
SA928-A90553C-R61-C16,G1,G1,False,False
SA928-A90553C-R61-C19,G1,G1,True,False
SA928-A90553C-R61-C21,G2,G2,False,False
SA928-A90553C-R61-C24,G2,G2,False,False
SA928-A90553C-R61-C25,G2,G2,False,False
SA928-A90553C-R61-C26,G2,G2,False,False
SA928-A90553C-R61-C27,G2,G2,False,False
SA928-A90553C-R61-C28,G2,G2,False,False
SA928-A90553C-R61-C30,G2,G2,False,False
SA928-A90553C-R61-C31,G2,G2,False,False
SA928-A90553C-R61-C32,G2,G2,False,False
SA928-A90553C-R61-C33,G2,G2,False,False
SA928-A90553C-R61-C37,G1,G1,False,False
SA928-A90553C-R61-C42,S,S,False,False
SA928-A90553C-R61-C43,S,S,False,False
SA928-A90553C-R61-C44,S,S,False,False
SA928-A90553C-R61-C45,S,S,False,False
SA928-A90553C-R61-C46,S,S,False,False
SA928-A90553C-R61-C47,S,S,False,False
SA928-A90553C-R61-C49,S,S,False,False
SA928-A90553C-R61-C51,S,S,False,False
SA928-A90553C-R61-C52,S,S,False,False
SA928-A90553C-R61-C54,S,S,False,False
SA928-A90553C-R62-C03,G1,G1,False,False
SA928-A90553C-R62-C05,G1,G1,False,False
SA928-A90553C-R62-C07,G1,G1,False,False
SA928-A90553C-R62-C08,G1,G1,False,False
SA928-A90553C-R62-C09,G1,G1,False,False
SA928-A90553C-R62-C10,G1,G1,False,False
SA928-A90553C-R62-C11,G1,G1,False,False
SA928-A90553C-R62-C13,G1,G1,False,False
SA928-A90553C-R62-C14,G1,G1,False,False
SA928-A90553C-R62-C15,G1,G1,False,False
SA928-A90553C-R62-C17,G1,G1,False,False
SA928-A90553C-R62-C18,G1,G1,False,False
SA928-A90553C-R62-C19,G1,G1,False,False
SA928-A90553C-R62-C21,G2,G2,False,False
SA928-A90553C-R62-C22,G2,G2,False,False
SA928-A90553C-R62-C23,G2,G2,False,False
SA928-A90553C-R62-C24,G2,G2,False,False
SA928-A90553C-R62-C25,G2,G2,False,False
SA928-A90553C-R62-C26,G2,G2,False,False
SA928-A90553C-R62-C27,G2,G2,False,False
SA928-A90553C-R62-C28,G2,G2,False,False
SA928-A90553C-R62-C29,G2,G2,False,False
SA928-A90553C-R62-C30,G2,G2,False,False
SA928-A90553C-R62-C31,G2,G2,False,False
SA928-A90553C-R62-C32,G2,G2,False,False
SA928-A90553C-R62-C37,G1,G1,False,False
SA928-A90553C-R62-C39,S,S,False,False
SA928-A90553C-R62-C41,S,S,False,False
SA928-A90553C-R62-C44,S,S,False,False
SA928-A90553C-R62-C45,S,S,False,False
SA928-A90553C-R62-C46,S,S,False,False
SA928-A90553C-R62-C47,S,S,False,False
SA928-A90553C-R62-C48,S,G2,True,True
SA928-A90553C-R62-C49,S,S,False,False
SA928-A90553C-R62-C50,S,S,False,False
SA928-A90553C-R62-C51,S,S,False,False
SA928-A90553C-R63-C03,G1,G1,False,False
SA928-A90553C-R63-C05,G1,G1,False,False
SA928-A90553C-R63-C06,G1,G1,False,False
SA928-A90553C-R63-C07,G1,G1,False,False
SA928-A90553C-R63-C08,G1,G1,False,False
SA928-A90553C-R63-C09,G1,G1,False,False
SA928-A90553C-R63-C10,G1,G1,False,False
SA928-A90553C-R63-C12,G1,G1,False,False
SA928-A90553C-R63-C13,G1,G1,False,False
SA928-A90553C-R63-C15,G1,G1,False,False
SA928-A90553C-R63-C16,G1,G1,False,False
SA928-A90553C-R63-C18,G1,G1,False,False
SA928-A90553C-R63-C19,G1,G1,False,False
SA928-A90553C-R63-C21,G2,G2,True,False
SA928-A90553C-R63-C22,G2,G2,False,False
SA928-A90553C-R63-C23,G2,G2,False,False
SA928-A90553C-R63-C24,G2,G2,False,False
SA928-A90553C-R63-C25,G2,G2,False,False
SA928-A90553C-R63-C26,G2,G2,False,False
SA928-A90553C-R63-C27,G2,G2,False,False
SA928-A90553C-R63-C28,G2,G2,False,False
SA928-A90553C-R63-C29,G2,G2,False,False
SA928-A90553C-R63-C30,G2,G2,True,False
SA928-A90553C-R63-C31,G2,G2,False,False
SA928-A90553C-R63-C32,G2,G2,False,False
SA928-A90553C-R63-C33,G2,G2,False,False
SA928-A90553C-R63-C35,G2,G2,False,False
SA928-A90553C-R63-C37,G1,G1,False,False
SA928-A90553C-R63-C39,S,S,False,False
SA928-A90553C-R63-C43,S,S,False,False
SA928-A90553C-R63-C45,S,G2,True,True
SA928-A90553C-R63-C48,S,S,False,False
SA928-A90553C-R63-C49,S,S,False,False
SA928-A90553C-R63-C51,S,S,False,False
SA928-A90553C-R63-C52,S,S,False,False
SA928-A90553C-R64-C03,G1,G1,False,False
SA928-A90553C-R64-C05,G1,G1,False,False
SA928-A90553C-R64-C06,G1,G1,False,False
SA928-A90553C-R64-C07,G1,G1,False,False
SA928-A90553C-R64-C08,G1,G1,False,False
SA928-A90553C-R64-C09,G1,G1,False,False
SA928-A90553C-R64-C12,G1,G1,False,False
SA928-A90553C-R64-C13,G1,G1,False,False
SA928-A90553C-R64-C14,G1,G1,False,False
SA928-A90553C-R64-C16,G1,G1,False,False
SA928-A90553C-R64-C19,G1,G1,False,False
SA928-A90553C-R64-C21,G2,G2,False,False
SA928-A90553C-R64-C22,G2,G2,False,False
SA928-A90553C-R64-C24,G2,G2,False,False
SA928-A90553C-R64-C25,G2,G2,False,False
SA928-A90553C-R64-C26,G2,G2,False,False
SA928-A90553C-R64-C27,G2,G2,False,False
SA928-A90553C-R64-C28,G2,G2,False,False
SA928-A90553C-R64-C29,G2,G2,False,False
SA928-A90553C-R64-C30,G2,G2,False,False
SA928-A90553C-R64-C32,G2,G2,True,False
SA928-A90553C-R64-C35,G2,G2,False,False
SA928-A90553C-R64-C37,G1,G1,False,False
SA928-A90553C-R64-C40,S,S,False,False
SA928-A90553C-R64-C42,S,S,False,False
SA928-A90553C-R64-C43,S,S,False,False
SA928-A90553C-R64-C44,S,S,False,False
SA928-A90553C-R64-C45,S,S,False,False
SA928-A90553C-R64-C46,S,S,False,False
SA928-A90553C-R64-C47,S,S,False,False
SA928-A90553C-R64-C49,S,S,False,False
SA928-A90553C-R64-C50,S,S,False,False
SA928-A90553C-R65-C03,G1,G1,False,False
SA928-A90553C-R65-C06,G1,G1,False,False
SA928-A90553C-R65-C08,G1,G1,False,False
SA928-A90553C-R65-C09,G1,G1,False,False
SA928-A90553C-R65-C14,G1,G1,False,False
SA928-A90553C-R65-C15,G1,G1,False,False
SA928-A90553C-R65-C16,G1,G1,False,False
SA928-A90553C-R65-C17,G1,G1,False,False
SA928-A90553C-R65-C19,G1,G1,False,False
SA928-A90553C-R65-C21,G2,G2,False,False
SA928-A90553C-R65-C22,G2,G2,False,False
SA928-A90553C-R65-C23,G2,G2,False,False
SA928-A90553C-R65-C24,G2,G2,False,False
SA928-A90553C-R65-C25,G2,G2,False,False
SA928-A90553C-R65-C26,G2,G2,False,False
SA928-A90553C-R65-C27,G2,G2,False,False
SA928-A90553C-R65-C28,G2,G2,False,False
SA928-A90553C-R65-C29,G2,G2,False,False
SA928-A90553C-R65-C30,G2,G2,False,False
SA928-A90553C-R65-C31,G2,G2,False,False
SA928-A90553C-R65-C32,G2,G2,False,False
SA928-A90553C-R65-C33,G2,G2,False,False
SA928-A90553C-R65-C35,G2,G2,False,False
SA928-A90553C-R65-C37,G1,G1,False,False
SA928-A90553C-R65-C39,S,S,False,False
SA928-A90553C-R65-C40,S,S,False,False
SA928-A90553C-R65-C42,S,S,False,False
SA928-A90553C-R65-C43,S,S,False,False
SA928-A90553C-R65-C45,S,S,False,False
SA928-A90553C-R65-C46,S,S,False,False
SA928-A90553C-R65-C47,S,S,False,False
SA928-A90553C-R65-C50,S,S,False,False
SA928-A90553C-R65-C51,S,S,False,False
SA928-A90553C-R65-C52,S,S,False,False
SA928-A90553C-R65-C54,S,S,False,False
SA928-A90553C-R66-C03,G1,G1,False,False
SA928-A90553C-R66-C06,G1,G1,False,False
SA928-A90553C-R66-C08,G1,G1,False,False
SA928-A90553C-R66-C09,G1,G1,False,False
SA928-A90553C-R66-C10,G1,G1,False,False
SA928-A90553C-R66-C11,G1,G1,False,False
SA928-A90553C-R66-C12,G1,G1,False,False
SA928-A90553C-R66-C13,G1,G1,False,False
SA928-A90553C-R66-C14,G1,G1,False,False
SA928-A90553C-R66-C15,G1,G1,False,False
SA928-A90553C-R66-C17,G1,G1,False,False
SA928-A90553C-R66-C18,G1,G1,False,False
SA928-A90553C-R66-C19,G1,G1,False,False
SA928-A90553C-R66-C22,G2,G2,False,False
SA928-A90553C-R66-C30,G2,S,True,True
SA928-A90553C-R66-C35,G2,G2,False,False
SA928-A90553C-R66-C37,G1,G1,False,False
SA928-A90553C-R66-C39,S,S,False,False
SA928-A90553C-R66-C40,S,S,False,False
SA928-A90553C-R66-C43,S,S,False,False
SA928-A90553C-R66-C44,S,S,False,False
SA928-A90553C-R66-C46,S,S,False,False
SA928-A90553C-R66-C47,S,S,False,False
SA928-A90553C-R66-C49,S,S,False,False
SA928-A90553C-R66-C50,S,S,False,False
SA928-A90553C-R66-C51,S,S,False,False
SA928-A90553C-R66-C54,S,S,False,False
SA928-A90553C-R67-C05,G1,G1,False,False
SA928-A90553C-R67-C08,G1,G1,False,False
SA928-A90553C-R67-C09,G1,G1,False,False
SA928-A90553C-R67-C11,G1,G1,False,False
SA928-A90553C-R67-C12,G1,G1,False,False
SA928-A90553C-R67-C13,G1,G1,False,False
SA928-A90553C-R67-C14,G1,G1,False,False
SA928-A90553C-R67-C15,G1,G1,False,False
SA928-A90553C-R67-C18,G1,G1,False,False
SA928-A90553C-R67-C19,G1,G1,False,False
SA928-A90553C-R67-C21,G2,G2,False,False
SA928-A90553C-R67-C22,G2,G2,False,False
SA928-A90553C-R67-C23,G2,G2,False,False
SA928-A90553C-R67-C26,G2,G2,False,False
SA928-A90553C-R67-C27,G2,G2,False,False
SA928-A90553C-R67-C28,G2,G2,False,False
SA928-A90553C-R67-C29,G2,G2,False,False
SA928-A90553C-R67-C30,G2,G2,False,False
SA928-A90553C-R67-C32,G2,G2,False,False
SA928-A90553C-R67-C33,G2,S,True,True
SA928-A90553C-R67-C35,G2,G2,False,False
SA928-A90553C-R67-C37,G1,G1,False,False
SA928-A90553C-R67-C39,S,S,False,False
SA928-A90553C-R67-C40,S,S,False,False
SA928-A90553C-R67-C41,S,S,True,False
SA928-A90553C-R67-C42,S,S,False,False
SA928-A90553C-R67-C44,S,S,False,False
SA928-A90553C-R67-C45,S,S,False,False
SA928-A90553C-R67-C48,S,S,False,False
SA928-A90553C-R67-C51,S,S,False,False
SA928-A90553C-R67-C52,S,S,False,False
SA928-A90553C-R67-C54,S,S,False,False
SA1044-A96139A-R03-C07,G1,G1,False,False
SA1044-A96139A-R03-C13,G1,G1,False,False
SA1044-A96139A-R03-C15,G1,G1,False,False
SA1044-A96139A-R03-C17,G1,G1,False,False
SA1044-A96139A-R03-C18,G1,G1,False,False
SA1044-A96139A-R03-C28,S,S,False,False
SA1044-A96139A-R03-C31,S,S,False,False
SA1044-A96139A-R03-C34,S,S,False,False
SA1044-A96139A-R04-C09,G1,G1,False,False
SA1044-A96139A-R04-C13,G1,G1,False,False
SA1044-A96139A-R04-C16,G1,G1,False,False
SA1044-A96139A-R04-C17,G1,G1,False,False
SA1044-A96139A-R04-C18,G1,G1,False,False
SA1044-A96139A-R04-C24,S,S,False,False
SA1044-A96139A-R04-C25,S,S,False,False
SA1044-A96139A-R04-C27,S,S,False,False
SA1044-A96139A-R04-C29,S,S,False,False
SA1044-A96139A-R04-C33,S,S,False,False
SA1044-A96139A-R04-C34,S,S,False,False
SA1044-A96139A-R04-C37,S,S,False,False
SA1044-A96139A-R04-C47,G2,G2,False,False
SA1044-A96139A-R05-C08,G1,G1,False,False
SA1044-A96139A-R05-C18,G1,G1,False,False
SA1044-A96139A-R05-C20,G1,G1,False,False
SA1044-A96139A-R05-C23,S,S,False,False
SA1044-A96139A-R05-C29,S,S,False,False
SA1044-A96139A-R05-C31,S,S,False,False
SA1044-A96139A-R05-C32,S,S,False,False
SA1044-A96139A-R05-C33,S,S,False,False
SA1044-A96139A-R05-C35,S,S,False,False
SA1044-A96139A-R05-C36,S,S,False,False
SA1044-A96139A-R05-C42,G2,G2,False,False
SA1044-A96139A-R05-C45,G2,G2,False,False
SA1044-A96139A-R05-C46,G2,G2,False,False
SA1044-A96139A-R05-C52,G2,G2,False,False
SA1044-A96139A-R05-C53,G2,G2,False,False
SA1044-A96139A-R06-C09,G1,G1,False,False
SA1044-A96139A-R06-C14,G1,G1,False,False
SA1044-A96139A-R06-C16,G1,G1,False,False
SA1044-A96139A-R06-C17,G1,G1,False,False
SA1044-A96139A-R06-C21,G1,G1,False,False
SA1044-A96139A-R06-C29,S,S,False,False
SA1044-A96139A-R06-C31,S,S,False,False
SA1044-A96139A-R06-C32,S,S,False,False
SA1044-A96139A-R06-C33,S,S,False,False
SA1044-A96139A-R06-C35,S,S,False,False
SA1044-A96139A-R06-C36,S,S,False,False
SA1044-A96139A-R06-C39,G2,G2,False,False
SA1044-A96139A-R06-C40,G2,S,True,True
SA1044-A96139A-R06-C47,G2,G2,False,False
SA1044-A96139A-R06-C48,G2,G2,False,False
SA1044-A96139A-R06-C50,G2,G2,False,False
SA1044-A96139A-R06-C51,G2,G2,False,False
SA1044-A96139A-R07-C08,G1,G1,False,False
SA1044-A96139A-R07-C09,G1,G1,False,False
SA1044-A96139A-R07-C13,G1,G1,False,False
SA1044-A96139A-R07-C14,G1,G1,False,False
SA1044-A96139A-R07-C17,G1,G1,False,False
SA1044-A96139A-R07-C21,G1,G1,False,False
SA1044-A96139A-R07-C23,S,S,False,False
SA1044-A96139A-R07-C24,S,S,False,False
SA1044-A96139A-R07-C25,S,S,False,False
SA1044-A96139A-R07-C26,S,S,True,False
SA1044-A96139A-R07-C30,S,S,False,False
SA1044-A96139A-R07-C39,G2,G2,False,False
SA1044-A96139A-R07-C45,G2,G2,False,False
SA1044-A96139A-R07-C46,G2,G2,False,False
SA1044-A96139A-R07-C48,G2,G2,False,False
SA1044-A96139A-R07-C52,G2,G2,False,False
SA1044-A96139A-R08-C07,G1,G1,False,False
SA1044-A96139A-R08-C09,G1,G1,False,False
SA1044-A96139A-R08-C10,G1,G1,False,False
SA1044-A96139A-R08-C14,G1,G1,False,False
SA1044-A96139A-R08-C16,G1,G1,False,False
SA1044-A96139A-R08-C17,G1,G1,False,False
SA1044-A96139A-R08-C19,G1,G1,False,False
SA1044-A96139A-R08-C20,G1,G1,False,False
SA1044-A96139A-R08-C21,G1,G1,False,False
SA1044-A96139A-R08-C30,S,S,False,False
SA1044-A96139A-R08-C36,S,S,False,False
SA1044-A96139A-R08-C42,G2,G2,False,False
SA1044-A96139A-R08-C51,G2,G2,False,False
SA1044-A96139A-R09-C07,G1,G1,False,False
SA1044-A96139A-R09-C08,G1,G1,False,False
SA1044-A96139A-R09-C09,G1,G1,False,False
SA1044-A96139A-R09-C11,G1,G1,False,False
SA1044-A96139A-R09-C12,G1,G1,False,False
SA1044-A96139A-R09-C13,G1,G1,False,False
SA1044-A96139A-R09-C17,G1,G1,False,False
SA1044-A96139A-R09-C24,S,S,False,False
SA1044-A96139A-R09-C28,S,S,False,False
SA1044-A96139A-R09-C29,S,S,False,False
SA1044-A96139A-R09-C30,S,S,False,False
SA1044-A96139A-R09-C33,S,S,False,False
SA1044-A96139A-R09-C34,S,S,False,False
SA1044-A96139A-R09-C35,S,S,False,False
SA1044-A96139A-R09-C36,S,S,False,False
SA1044-A96139A-R09-C42,G2,G2,False,False
SA1044-A96139A-R09-C43,G2,G2,False,False
SA1044-A96139A-R09-C47,G2,G2,False,False
SA1044-A96139A-R09-C51,G2,G2,False,False
SA1044-A96139A-R09-C52,G2,G2,False,False
SA1044-A96139A-R09-C53,G2,G2,False,False
SA1044-A96139A-R10-C08,G1,G1,False,False
SA1044-A96139A-R10-C17,G1,S,True,True
SA1044-A96139A-R10-C21,G1,G1,False,False
SA1044-A96139A-R10-C33,S,S,False,False
SA1044-A96139A-R10-C40,G2,G2,False,False
SA1044-A96139A-R10-C44,G2,G2,False,False
SA1044-A96139A-R10-C46,G2,S,True,True
SA1044-A96139A-R10-C53,G2,G2,False,False
SA1044-A96139A-R11-C08,G1,G1,False,False
SA1044-A96139A-R11-C09,G1,G1,False,False
SA1044-A96139A-R11-C12,G1,G1,False,False
SA1044-A96139A-R11-C13,G1,G1,False,False
SA1044-A96139A-R11-C18,G1,G1,False,False
SA1044-A96139A-R11-C19,G1,G1,False,False
SA1044-A96139A-R11-C21,G1,G1,False,False
SA1044-A96139A-R11-C26,S,S,False,False
SA1044-A96139A-R11-C30,S,S,False,False
SA1044-A96139A-R11-C32,S,S,False,False
SA1044-A96139A-R11-C47,G2,G2,False,False
SA1044-A96139A-R11-C51,G2,G2,False,False
SA1044-A96139A-R12-C08,G1,G1,False,False
SA1044-A96139A-R12-C10,G1,G1,False,False
SA1044-A96139A-R12-C16,G1,G1,False,False
SA1044-A96139A-R12-C19,G1,G1,False,False
SA1044-A96139A-R12-C28,S,S,False,False
SA1044-A96139A-R12-C31,S,S,False,False
SA1044-A96139A-R12-C33,S,S,False,False
SA1044-A96139A-R12-C34,S,S,False,False
SA1044-A96139A-R12-C42,G2,G2,False,False
SA1044-A96139A-R12-C46,G2,G2,False,False
SA1044-A96139A-R12-C53,G2,G2,False,False
SA1044-A96139A-R13-C07,G1,G1,False,False
SA1044-A96139A-R13-C08,G1,G1,False,False
SA1044-A96139A-R13-C09,G1,G1,False,False
SA1044-A96139A-R13-C10,G1,G1,False,False
SA1044-A96139A-R13-C12,G1,G1,False,False
SA1044-A96139A-R13-C14,G1,G1,False,False
SA1044-A96139A-R13-C15,G1,G1,False,False
SA1044-A96139A-R13-C16,G1,G1,False,False
SA1044-A96139A-R13-C17,G1,G1,False,False
SA1044-A96139A-R13-C18,G1,G1,False,False
SA1044-A96139A-R13-C30,S,S,False,False
SA1044-A96139A-R13-C32,S,S,False,False
SA1044-A96139A-R13-C39,G2,G2,False,False
SA1044-A96139A-R13-C43,G2,G2,False,False
SA1044-A96139A-R13-C44,G2,S,True,True
SA1044-A96139A-R13-C46,G2,G2,False,False
SA1044-A96139A-R13-C47,G2,G2,False,False
SA1044-A96139A-R13-C50,G2,G2,False,False
SA1044-A96139A-R13-C52,G2,S,True,True
SA1044-A96139A-R13-C53,G2,G2,False,False
SA1044-A96139A-R14-C12,G1,G1,False,False
SA1044-A96139A-R14-C31,S,S,False,False
SA1044-A96139A-R14-C45,G2,G2,False,False
SA1044-A96139A-R14-C48,G2,G2,False,False
SA1044-A96139A-R15-C09,G1,G1,False,False
SA1044-A96139A-R15-C14,G1,G1,False,False
SA1044-A96139A-R15-C15,G1,G1,False,False
SA1044-A96139A-R15-C16,G1,G1,False,False
SA1044-A96139A-R15-C17,G1,G1,False,False
SA1044-A96139A-R15-C19,G1,G1,False,False
SA1044-A96139A-R15-C20,G1,G1,False,False
SA1044-A96139A-R15-C21,G1,G1,False,False
SA1044-A96139A-R15-C25,S,S,False,False
SA1044-A96139A-R15-C27,S,S,False,False
SA1044-A96139A-R15-C29,S,S,False,False
SA1044-A96139A-R15-C30,S,S,False,False
SA1044-A96139A-R15-C39,G2,G2,False,False
SA1044-A96139A-R15-C40,G2,G2,False,False
SA1044-A96139A-R15-C44,G2,G2,False,False
SA1044-A96139A-R15-C46,G2,G2,False,False
SA1044-A96139A-R15-C49,G2,G2,False,False
SA1044-A96139A-R15-C50,G2,G2,False,False
SA1044-A96139A-R16-C07,G1,G1,False,False
SA1044-A96139A-R16-C13,G1,G1,False,False
SA1044-A96139A-R16-C20,G1,G1,False,False
SA1044-A96139A-R16-C29,S,S,False,False
SA1044-A96139A-R16-C31,S,S,False,False
SA1044-A96139A-R16-C34,S,S,False,False
SA1044-A96139A-R16-C37,S,S,False,False
SA1044-A96139A-R16-C41,G2,G2,False,False
SA1044-A96139A-R16-C42,G2,G2,False,False
SA1044-A96139A-R16-C48,G2,G2,False,False
SA1044-A96139A-R16-C50,G2,G2,False,False
SA1044-A96139A-R16-C53,G2,G2,False,False
SA1044-A96139A-R17-C07,G1,G1,False,False
SA1044-A96139A-R17-C08,G1,G1,False,False
SA1044-A96139A-R17-C11,G1,G1,False,False
SA1044-A96139A-R17-C13,G1,G1,False,False
SA1044-A96139A-R17-C15,G1,G1,False,False
SA1044-A96139A-R17-C16,G1,G1,False,False
SA1044-A96139A-R17-C17,G1,G1,False,False
SA1044-A96139A-R17-C19,G1,G1,False,False
SA1044-A96139A-R17-C20,G1,G1,False,False
SA1044-A96139A-R17-C26,S,S,False,False
SA1044-A96139A-R17-C40,G2,G2,False,False
SA1044-A96139A-R17-C43,G2,G2,False,False
SA1044-A96139A-R17-C47,G2,G2,False,False
SA1044-A96139A-R17-C49,G2,G2,False,False
SA1044-A96139A-R17-C52,G2,G2,False,False
SA1044-A96139A-R17-C53,G2,G2,False,False
SA1044-A96139A-R18-C07,G1,G1,False,False
SA1044-A96139A-R18-C08,G1,G1,False,False
SA1044-A96139A-R18-C13,G1,G1,False,False
SA1044-A96139A-R18-C14,G1,G1,False,False
SA1044-A96139A-R18-C15,G1,G1,False,False
SA1044-A96139A-R18-C16,G1,G1,False,False
SA1044-A96139A-R18-C20,G1,G1,False,False
SA1044-A96139A-R18-C21,G1,G1,False,False
SA1044-A96139A-R18-C35,S,S,False,False
SA1044-A96139A-R18-C44,G2,G2,False,False
SA1044-A96139A-R18-C48,G2,G2,False,False
SA1044-A96139A-R18-C52,G2,G2,False,False
SA1044-A96139A-R19-C08,G1,G1,False,False
SA1044-A96139A-R19-C10,G1,G1,False,False
SA1044-A96139A-R19-C12,G1,S,True,True
SA1044-A96139A-R19-C13,G1,G1,False,False
SA1044-A96139A-R19-C14,G1,G1,False,False
SA1044-A96139A-R19-C16,G1,G1,False,False
SA1044-A96139A-R19-C18,G1,G1,False,False
SA1044-A96139A-R19-C26,S,S,False,False
SA1044-A96139A-R19-C33,S,S,False,False
SA1044-A96139A-R19-C43,G2,S,True,True
SA1044-A96139A-R19-C50,G2,G2,False,False
SA1044-A96139A-R20-C13,G1,G1,False,False
SA1044-A96139A-R20-C17,G1,G1,False,False
SA1044-A96139A-R20-C19,G1,G1,False,False
SA1044-A96139A-R20-C23,S,S,False,False
SA1044-A96139A-R20-C26,S,S,False,False
SA1044-A96139A-R20-C32,S,S,False,False
SA1044-A96139A-R20-C37,S,S,False,False
SA1044-A96139A-R20-C39,G2,G2,False,False
SA1044-A96139A-R20-C41,G2,G2,False,False
SA1044-A96139A-R20-C42,G2,G2,False,False
SA1044-A96139A-R20-C44,G2,G2,False,False
SA1044-A96139A-R20-C48,G2,G2,False,False
SA1044-A96139A-R20-C49,G2,G2,False,False
SA1044-A96139A-R20-C52,G2,G2,False,False
SA1044-A96139A-R20-C53,G2,G2,False,False
SA1044-A96139A-R21-C07,G1,G1,False,False
SA1044-A96139A-R21-C08,G1,G1,False,False
SA1044-A96139A-R21-C11,G1,G1,False,False
SA1044-A96139A-R21-C16,G1,G1,False,False
SA1044-A96139A-R21-C23,S,S,False,False
SA1044-A96139A-R21-C44,G2,G2,False,False
SA1044-A96139A-R21-C50,G2,G2,False,False
SA1044-A96139A-R21-C51,G2,G2,False,False
SA1044-A96139A-R22-C13,G1,G1,False,False
SA1044-A96139A-R22-C14,G1,G1,False,False
SA1044-A96139A-R22-C17,G1,G1,False,False
SA1044-A96139A-R22-C48,G2,G2,False,False
SA1044-A96139A-R22-C51,G2,G2,False,False
SA1044-A96139A-R22-C52,G2,G2,False,False
SA1044-A96139A-R22-C53,G2,G2,False,False
SA1044-A96139A-R23-C25,S,S,False,False
SA1044-A96139A-R23-C28,S,S,False,False
SA1044-A96139A-R23-C30,S,S,False,False
SA1044-A96139A-R23-C37,S,S,False,False
SA1044-A96139A-R23-C43,G2,G2,False,False
SA1044-A96139A-R23-C46,G2,G2,False,False
SA1044-A96139A-R23-C47,G2,G2,False,False
SA1044-A96139A-R23-C48,G2,G2,False,False
SA1044-A96139A-R23-C50,G2,S,True,True
SA1044-A96139A-R24-C29,S,S,False,False
SA1044-A96139A-R24-C30,S,S,False,False
SA1044-A96139A-R24-C43,G2,G2,False,False
SA1044-A96139A-R24-C45,G2,G2,False,False
SA1044-A96139A-R24-C47,G2,G2,False,False
SA1044-A96139A-R24-C49,G2,G2,False,False
SA1044-A96139A-R25-C08,G1,G1,False,False
SA1044-A96139A-R25-C21,G1,G1,False,False
SA1044-A96139A-R25-C24,S,S,False,False
SA1044-A96139A-R25-C26,S,S,False,False
